,account_id,created_date,campaign
55306,3897687,2021-01-18,
55307,3897688,2021-01-18,
55308,3897689,2021-01-18,
55309,3897690,2021-01-18,
55310,3897691,2021-01-18,PR_youtube_bloger
55311,3897692,2021-01-18,RUS_MS1_install
55312,3897693,2021-01-18,UKR_MS1_install
55313,3897694,2021-01-18,
55314,3897695,2021-01-18,
55315,3897696,2021-01-18,RUS_MS1_install
55316,3897697,2021-01-18,BRA_MS1_purchase
55317,3897698,2021-01-18,
55318,3897699,2021-01-18,
55319,3897700,2021-01-18,
55320,3897701,2021-01-18,RUS_MS1_install
55321,3897702,2021-01-18,BRA_MS1_install
55322,3897703,2021-01-18,RUS_MS1_install
55323,3897704,2021-01-18,UKR_MS1_install
55324,3897705,2021-01-18,
55325,3897706,2021-01-18,BRA_MS1_install
55326,3897707,2021-01-18,RUS_MS1_install
55327,3897708,2021-01-18,UKR_MS1_install
55328,3897709,2021-01-18,
55329,3897710,2021-01-18,
55330,3897711,2021-01-18,
55331,3897712,2021-01-18,BRA_MS1_install
55332,3897713,2021-01-18,
55333,3897714,2021-01-18,
55334,3897715,2021-01-18,
55335,3897716,2021-01-18,BRA_MS1_install
55336,3897717,2021-01-18,
55337,3897718,2021-01-18,
55338,3897719,2021-01-18,
55339,3897720,2021-01-18,UKR_MS1_install
55340,3897721,2021-01-18,
55341,3897722,2021-01-18,BRA_MS1_install
55342,3897723,2021-01-18,
55343,3897724,2021-01-18,
55344,3897725,2021-01-18,
55345,3897726,2021-01-18,
55346,3897727,2021-01-18,BRA_MS1_install
55347,3897728,2021-01-18,RUS_MS1_install
55348,3897729,2021-01-18,BRA_MS1_install
55349,3897730,2021-01-18,
55350,3897731,2021-01-18,
55351,3897732,2021-01-18,
55352,3897733,2021-01-18,
55353,3897734,2021-01-18,BRA_MS1_install
55354,3897735,2021-01-18,RUS_MS1_purchase
55355,3897736,2021-01-18,BRA_MS1_install
55356,3897737,2021-01-18,UKR_MS1_install
55357,3897738,2021-01-18,RUS_MS1_install
55358,3897739,2021-01-18,ENG_MS2_install
55359,3897740,2021-01-18,RUS_MS1_install
55360,3897741,2021-01-18,
55361,3897742,2021-01-18,RUS_MS1_install
55362,3897743,2021-01-18,
55363,3897744,2021-01-18,
55364,3897745,2021-01-18,
55365,3897746,2021-01-18,BRA_MS1_install
55366,3897747,2021-01-18,BRA_MS1_install
55367,3897748,2021-01-18,BRA_MS1_install
55368,3897749,2021-01-18,RUS_MS1_install
55369,3897750,2021-01-18,
55370,3897751,2021-01-18,UKR_MS1_install
55371,3897752,2021-01-18,RUS_MS1_install
55372,3897753,2021-01-18,
55373,3897754,2021-01-18,
55374,3897755,2021-01-18,
55375,3897756,2021-01-18,
55376,3897757,2021-01-18,
55377,3897758,2021-01-18,
55378,3897759,2021-01-18,
55379,3897760,2021-01-18,
55380,3897761,2021-01-18,
55381,3897762,2021-01-18,UKR_MS1_install
55382,3897763,2021-01-18,
55383,3897764,2021-01-18,
55384,3897765,2021-01-18,
55385,3897766,2021-01-18,
55386,3897767,2021-01-18,
55387,3897768,2021-01-18,
55388,3897769,2021-01-18,PR_youtube_bloger
55389,3897770,2021-01-18,
55390,3897771,2021-01-18,
55391,3897772,2021-01-18,UKR_MS1_install
55392,3897773,2021-01-18,
55393,3897774,2021-01-18,
55394,3897775,2021-01-18,
55395,3897776,2021-01-18,
55396,3897777,2021-01-18,
55397,3897778,2021-01-18,
55398,3897779,2021-01-18,
55399,3897780,2021-01-18,RUS_MS1_install
55400,3897781,2021-01-18,RUS_MS1_purchase
55401,3897782,2021-01-18,
55402,3897783,2021-01-18,
55403,3897784,2021-01-18,BRA_MS1_install
55404,3897785,2021-01-18,BRA_MS1_install
55405,3897786,2021-01-18,BRA_MS1_install
55406,3897787,2021-01-18,RUS_MS1_install
55407,3897788,2021-01-18,
55408,3897789,2021-01-18,UKR_MS1_install
55409,3897790,2021-01-18,
55410,3897791,2021-01-18,BRA_MS1_install
55411,3897792,2021-01-18,
55412,3897793,2021-01-18,
55413,3897794,2021-01-18,
55414,3897795,2021-01-18,UKR_MS1_install
55415,3897796,2021-01-18,
55416,3897797,2021-01-18,BRA_MS1_install
55417,3897798,2021-01-18,
55418,3897799,2021-01-18,
55419,3897800,2021-01-18,
55420,3897801,2021-01-18,
55421,3897802,2021-01-18,UKR_MS1_install
55422,3897803,2021-01-18,
55423,3897804,2021-01-18,BRA_MS1_install
55424,3897805,2021-01-18,UKR_MS1_install
55425,3897806,2021-01-18,BRA_MS1_install
55426,3897807,2021-01-18,
55427,3897808,2021-01-18,
55428,3897809,2021-01-18,
55429,3897810,2021-01-18,UKR_MS1_install
55430,3897811,2021-01-18,
55431,3897812,2021-01-18,
55432,3897813,2021-01-18,
55433,3897814,2021-01-18,
55434,3897815,2021-01-18,
55435,3897816,2021-01-18,RUS_MS1_purchase
55436,3897817,2021-01-18,
55437,3897818,2021-01-18,
55438,3897819,2021-01-18,
55439,3897820,2021-01-18,BRA_MS1_install
55440,3897821,2021-01-18,UKR_MS1_install
55441,3897822,2021-01-18,
55442,3897823,2021-01-18,
55443,3897824,2021-01-18,
55444,3897825,2021-01-18,BRA_MS1_purchase
55445,3897826,2021-01-18,UKR_MS1_install
55446,3897827,2021-01-18,PR_youtube_bloger
55447,3897828,2021-01-18,
55448,3897829,2021-01-18,
55449,3897830,2021-01-18,
55450,3897831,2021-01-18,
55451,3897832,2021-01-18,
55452,3897833,2021-01-18,
55453,3897834,2021-01-18,
55454,3897835,2021-01-18,
55455,3897836,2021-01-18,
55456,3897837,2021-01-18,
55457,3897838,2021-01-18,
55458,3897839,2021-01-18,BRA_MS1_install
55459,3897840,2021-01-18,
55460,3897841,2021-01-18,RUS_MS1_install
55461,3897842,2021-01-18,
55462,3897843,2021-01-18,
55463,3897844,2021-01-18,
55464,3897845,2021-01-18,BRA_MS1_install
55465,3897846,2021-01-18,UKR_MS1_install
55466,3897847,2021-01-18,RUS_MS1_install
55467,3897848,2021-01-18,BRA_MS1_install
55468,3897849,2021-01-18,BRA_MS1_purchase
55469,3897850,2021-01-18,UKR_MS1_install
55470,3897851,2021-01-18,
55471,3897852,2021-01-18,
55472,3897853,2021-01-18,UKR_MS1_install
55473,3897854,2021-01-18,UKR_MS1_install
55474,3897855,2021-01-18,UKR_MS1_install
55475,3897856,2021-01-18,UKR_MS1_purchase
55476,3897857,2021-01-18,
55477,3897858,2021-01-18,
55478,3897859,2021-01-18,UKR_MS1_install
55479,3897860,2021-01-18,RUS_MS1_purchase
55480,3897861,2021-01-18,
55481,3897862,2021-01-18,
55482,3897863,2021-01-18,
55483,3897864,2021-01-18,UKR_MS1_install
55484,3897865,2021-01-18,
55485,3897866,2021-01-18,BRA_MS1_install
55486,3897867,2021-01-18,
55487,3897868,2021-01-18,UKR_MS1_install
55488,3897869,2021-01-18,UKR_MS1_install
55489,3897870,2021-01-18,
55490,3897871,2021-01-18,UKR_MS1_install
55491,3897872,2021-01-18,ENG_MS2_install
55492,3897873,2021-01-18,UKR_MS1_install
55493,3897874,2021-01-18,
55494,3897875,2021-01-18,BRA_MS1_install
55495,3897876,2021-01-18,
55496,3897877,2021-01-18,RUS_MS1_install
55497,3897878,2021-01-18,
55498,3897879,2021-01-18,
55499,3897880,2021-01-18,
55500,3897881,2021-01-18,
55501,3897882,2021-01-18,
55502,3897883,2021-01-18,BRA_MS1_install
55503,3897884,2021-01-18,
55504,3897885,2021-01-18,
55505,3897886,2021-01-18,
55506,3897887,2021-01-18,RUS_MS1_purchase
55507,3897888,2021-01-18,
55508,3897889,2021-01-18,UKR_MS1_install
55509,3897890,2021-01-18,
55510,3897891,2021-01-18,
55511,3897892,2021-01-18,
55512,3897893,2021-01-18,
55513,3897894,2021-01-18,UKR_MS1_install
55514,3897895,2021-01-18,UKR_MS1_install
55515,3897896,2021-01-18,
55516,3897897,2021-01-18,
55517,3897898,2021-01-18,
55518,3897899,2021-01-18,
55519,3897900,2021-01-18,RUS_MS1_install
55520,3897901,2021-01-18,RUS_MS1_install
55521,3897902,2021-01-18,
55522,3897903,2021-01-18,
55523,3897904,2021-01-18,
55524,3897905,2021-01-18,
55525,3897906,2021-01-18,BRA_MS1_install
55526,3897907,2021-01-18,BRA_MS1_install
55527,3897908,2021-01-18,
55528,3897909,2021-01-18,BRA_MS1_install
55529,3897910,2021-01-18,
55530,3897911,2021-01-18,BRA_MS1_install
55531,3897912,2021-01-18,
55532,3897913,2021-01-18,
55533,3897914,2021-01-18,
55534,3897915,2021-01-18,UKR_MS1_install
55535,3897916,2021-01-18,
55536,3897917,2021-01-18,
55537,3897918,2021-01-18,
55538,3897919,2021-01-18,BRA_MS1_purchase
55539,3897920,2021-01-18,
55540,3897921,2021-01-18,RUS_MS1_install
55541,3897922,2021-01-18,
55542,3897923,2021-01-18,
55543,3897924,2021-01-18,RUS_MS1_install
55544,3897925,2021-01-18,BRA_MS1_install
55545,3897926,2021-01-18,UKR_MS1_install
55546,3897927,2021-01-18,UKR_MS1_install
55547,3897928,2021-01-18,BRA_MS1_install
55548,3897929,2021-01-18,BRA_MS1_install
55549,3897930,2021-01-18,
55550,3897931,2021-01-18,BRA_MS1_install
55551,3897932,2021-01-18,
55552,3897933,2021-01-18,
55553,3897934,2021-01-18,
55554,3897935,2021-01-18,BRA_MS1_install
55555,3897936,2021-01-18,
55556,3897937,2021-01-18,
55557,3897938,2021-01-18,BRA_MS1_purchase
55558,3897939,2021-01-18,
55559,3897940,2021-01-18,UKR_MS1_install
55560,3897941,2021-01-18,
55561,3897942,2021-01-18,
55562,3897943,2021-01-18,
55563,3897944,2021-01-18,PR_youtube_bloger
55564,3897945,2021-01-18,UKR_MS1_install
55565,3897946,2021-01-18,BRA_MS1_install
55566,3897947,2021-01-18,BRA_MS1_install
55567,3897948,2021-01-18,UKR_MS1_install
55568,3897949,2021-01-18,
55569,3897950,2021-01-18,
55570,3897951,2021-01-18,
55571,3897952,2021-01-18,UKR_MS1_install
55572,3897953,2021-01-18,RUS_MS1_install
55573,3897954,2021-01-18,
55574,3897955,2021-01-18,
55575,3897956,2021-01-18,
55576,3897957,2021-01-18,
55577,3897958,2021-01-18,
55578,3897959,2021-01-18,
55579,3897960,2021-01-18,
55580,3897961,2021-01-18,BRA_MS1_install
55581,3897962,2021-01-18,PR_youtube_bloger
55582,3897963,2021-01-18,UKR_MS1_install
55583,3897964,2021-01-18,
55584,3897965,2021-01-18,UKR_MS1_install
55585,3897966,2021-01-18,BRA_MS1_install
55586,3897967,2021-01-18,PR_youtube_bloger
55587,3897968,2021-01-18,
55588,3897969,2021-01-18,BRA_MS1_install
55589,3897970,2021-01-18,
55590,3897971,2021-01-18,
55591,3897972,2021-01-18,
55592,3897973,2021-01-18,
55593,3897974,2021-01-18,UKR_MS1_install
55594,3897975,2021-01-18,BRA_MS1_install
55595,3897976,2021-01-18,
55596,3897977,2021-01-18,
55597,3897978,2021-01-18,UKR_MS1_install
55598,3897979,2021-01-18,RUS_MS1_install
55599,3897980,2021-01-18,BRA_MS1_purchase
55600,3897981,2021-01-18,BRA_MS1_install
55601,3897982,2021-01-18,UKR_MS1_install
55602,3897983,2021-01-18,
55603,3897984,2021-01-18,
55604,3897985,2021-01-18,UKR_MS1_install
55605,3897986,2021-01-18,
55606,3897987,2021-01-18,BRA_MS1_purchase
55607,3897988,2021-01-18,UKR_MS1_install
55608,3897989,2021-01-18,
55609,3897990,2021-01-18,
55610,3897991,2021-01-18,
55611,3897992,2021-01-18,
55612,3897993,2021-01-18,
55613,3897994,2021-01-18,
55614,3897995,2021-01-18,
55615,3897996,2021-01-18,BRA_MS1_install
55616,3897997,2021-01-18,
55617,3897998,2021-01-18,UKR_MS1_install
55618,3897999,2021-01-18,
55619,3898000,2021-01-18,
55620,3898001,2021-01-18,RUS_MS1_install
55621,3898002,2021-01-18,PR_youtube_bloger
55622,3898003,2021-01-18,BRA_MS1_install
55623,3898004,2021-01-18,
55624,3898005,2021-01-18,
55625,3898006,2021-01-18,UKR_MS1_install
55626,3898007,2021-01-18,RUS_MS1_install
55627,3898008,2021-01-18,UKR_MS1_install
55628,3898009,2021-01-18,
55629,3898010,2021-01-18,
55630,3898011,2021-01-18,ENG_MS2_install
55631,3898012,2021-01-18,RUS_MS1_install
55632,3898013,2021-01-18,
55633,3898014,2021-01-18,PR_youtube_bloger
55634,3898015,2021-01-18,RUS_MS1_install
55635,3898016,2021-01-18,
55636,3898017,2021-01-18,
55637,3898018,2021-01-18,BRA_MS1_purchase
55638,3898019,2021-01-18,
55639,3898020,2021-01-18,
55640,3898021,2021-01-18,BRA_MS1_install
55641,3898022,2021-01-18,
55642,3898023,2021-01-18,
55643,3898024,2021-01-18,
55644,3898025,2021-01-18,
55645,3898026,2021-01-18,
55646,3898027,2021-01-18,
55647,3898028,2021-01-18,RUS_MS1_install
55648,3898029,2021-01-18,BRA_MS1_install
55649,3898030,2021-01-18,BRA_MS1_install
55650,3898031,2021-01-18,
55651,3898032,2021-01-18,
55652,3898033,2021-01-18,
55653,3898034,2021-01-18,
55654,3898035,2021-01-18,
55655,3898036,2021-01-18,
55656,3898037,2021-01-18,
55657,3898038,2021-01-18,BRA_MS1_install
55658,3898039,2021-01-18,BRA_MS1_install
55659,3898040,2021-01-18,BRA_MS1_install
55660,3898041,2021-01-18,
55661,3898042,2021-01-18,
55662,3898043,2021-01-18,
55663,3898044,2021-01-18,
55664,3898045,2021-01-18,
55665,3898046,2021-01-18,
55666,3898047,2021-01-18,
55667,3898048,2021-01-18,RUS_MS1_install
55668,3898049,2021-01-18,BRA_MS1_install
55669,3898050,2021-01-18,
55670,3898051,2021-01-18,
55671,3898052,2021-01-18,
55672,3898053,2021-01-18,BRA_MS1_install
55673,3898054,2021-01-18,
55674,3898055,2021-01-18,
55675,3898056,2021-01-18,
55676,3898057,2021-01-18,
55677,3898058,2021-01-18,
55678,3898059,2021-01-18,
55679,3898060,2021-01-18,
55680,3898061,2021-01-18,
55681,3898062,2021-01-18,
55682,3898063,2021-01-18,
55683,3898064,2021-01-18,BRA_MS1_install
55684,3898065,2021-01-18,BRA_MS1_install
55685,3898066,2021-01-18,BRA_MS1_install
55686,3898067,2021-01-18,
55687,3898068,2021-01-18,
55688,3898069,2021-01-18,BRA_MS1_install
55689,3898070,2021-01-18,BRA_MS1_install
55690,3898071,2021-01-18,
55691,3898072,2021-01-18,BRA_MS1_install
55692,3898073,2021-01-18,
55693,3898074,2021-01-18,BRA_MS1_install
55694,3898075,2021-01-18,
55695,3898076,2021-01-18,BRA_MS1_install
55696,3898077,2021-01-18,
55697,3898078,2021-01-18,
55698,3898079,2021-01-18,
55699,3898080,2021-01-18,
55700,3898081,2021-01-18,UKR_MS1_install
55701,3898082,2021-01-18,UKR_MS1_install
55702,3898083,2021-01-18,
55703,3898084,2021-01-18,BRA_MS1_install
55704,3898085,2021-01-18,BRA_MS1_purchase
55705,3898086,2021-01-18,
55706,3898087,2021-01-18,
55707,3898088,2021-01-18,
55708,3898089,2021-01-18,
55709,3898090,2021-01-18,
55710,3898091,2021-01-18,UKR_MS1_install
55711,3898092,2021-01-18,
55712,3898093,2021-01-18,
55713,3898094,2021-01-18,
55714,3898095,2021-01-18,
55715,3898096,2021-01-18,
55716,3898097,2021-01-18,
55717,3898098,2021-01-18,BRA_MS1_install
55718,3898099,2021-01-18,BRA_MS1_install
55719,3898100,2021-01-18,
55720,3898101,2021-01-18,
55721,3898102,2021-01-18,
55722,3898103,2021-01-18,RUS_MS1_install
55723,3898104,2021-01-18,UKR_MS1_install
55724,3898105,2021-01-18,
55725,3898106,2021-01-18,
55726,3898107,2021-01-18,BRA_MS1_install
55727,3898108,2021-01-18,
55728,3898109,2021-01-18,
55729,3898110,2021-01-18,
55730,3898111,2021-01-18,RUS_MS1_install
55731,3898112,2021-01-18,BRA_MS1_install
55732,3898113,2021-01-18,
55733,3898114,2021-01-18,BRA_MS1_install
55734,3898115,2021-01-18,RUS_MS1_purchase
55735,3898116,2021-01-18,BRA_MS1_install
55736,3898117,2021-01-18,
55737,3898118,2021-01-18,BRA_MS1_purchase
55738,3898119,2021-01-18,
55739,3898120,2021-01-18,BRA_MS1_install
55740,3898121,2021-01-18,
55741,3898122,2021-01-18,BRA_MS1_install
55742,3898123,2021-01-18,UKR_MS1_purchase
55743,3898124,2021-01-18,
55744,3898125,2021-01-18,RUS_MS1_install
55745,3898126,2021-01-18,RUS_MS1_purchase
55746,3898127,2021-01-18,
55747,3898128,2021-01-18,
55748,3898129,2021-01-18,
55749,3898130,2021-01-18,
55750,3898131,2021-01-18,
55751,3898132,2021-01-18,
55752,3898133,2021-01-18,
55753,3898134,2021-01-18,BRA_MS1_install
55754,3898135,2021-01-18,
55755,3898136,2021-01-18,
55756,3898137,2021-01-18,
55757,3898138,2021-01-18,
55758,3898139,2021-01-18,BRA_MS1_purchase
55759,3898140,2021-01-18,
55760,3898141,2021-01-18,RUS_MS1_install
55761,3898142,2021-01-18,BRA_MS1_install
55762,3898143,2021-01-18,BRA_MS1_install
55763,3898144,2021-01-18,
55764,3898145,2021-01-18,ENG_MS2_install
55765,3898146,2021-01-18,
55766,3898147,2021-01-18,
55767,3898148,2021-01-18,
55768,3898149,2021-01-18,
55769,3898150,2021-01-18,BRA_MS1_install
55770,3898151,2021-01-18,BRA_MS1_install
55771,3898152,2021-01-18,PR_youtube_bloger
55772,3898153,2021-01-18,
55773,3898154,2021-01-18,BRA_MS1_install
55774,3898155,2021-01-18,
55775,3898156,2021-01-18,
55776,3898157,2021-01-18,UKR_MS1_install
55777,3898158,2021-01-18,UKR_MS1_install
55778,3898159,2021-01-18,UKR_MS1_install
55779,3898160,2021-01-18,
55780,3898161,2021-01-18,
55781,3898162,2021-01-18,BRA_MS1_install
55782,3898163,2021-01-18,RUS_MS1_install
55783,3898164,2021-01-18,UKR_MS1_install
55784,3898165,2021-01-18,
55785,3898166,2021-01-18,BRA_MS1_purchase
55786,3898167,2021-01-18,
55787,3898168,2021-01-18,
55788,3898169,2021-01-18,
55789,3898170,2021-01-18,
55790,3898171,2021-01-18,
55791,3898172,2021-01-18,
55792,3898173,2021-01-18,
55793,3898174,2021-01-18,
55794,3898175,2021-01-18,RUS_MS1_purchase
55795,3898176,2021-01-18,
55796,3898177,2021-01-18,RUS_MS1_purchase
55797,3898178,2021-01-18,
55798,3898179,2021-01-18,
55799,3898180,2021-01-18,
55800,3898181,2021-01-18,PR_youtube_bloger
55801,3898182,2021-01-18,
55802,3898183,2021-01-18,
55803,3898184,2021-01-18,
55804,3898185,2021-01-18,
55805,3898186,2021-01-18,RUS_MS1_purchase
55806,3898187,2021-01-18,UKR_MS1_install
55807,3898188,2021-01-18,
55808,3898189,2021-01-18,
55809,3898190,2021-01-18,
55810,3898191,2021-01-18,
55811,3898192,2021-01-18,
55812,3898193,2021-01-18,
55813,3898194,2021-01-18,
55814,3898195,2021-01-18,
55815,3898196,2021-01-18,
55816,3898197,2021-01-18,
55817,3898198,2021-01-18,BRA_MS1_install
55818,3898199,2021-01-18,
55819,3898200,2021-01-18,BRA_MS1_install
55820,3898201,2021-01-18,BRA_MS1_install
55821,3898202,2021-01-18,
55822,3898203,2021-01-18,RUS_MS1_purchase
55823,3898204,2021-01-18,
55824,3898205,2021-01-18,
55825,3898206,2021-01-18,
55826,3898207,2021-01-18,
55827,3898208,2021-01-18,
55828,3898209,2021-01-18,
55829,3898210,2021-01-18,
55830,3898211,2021-01-18,
55831,3898212,2021-01-18,
55832,3898213,2021-01-18,
55833,3898214,2021-01-18,BRA_MS1_install
55834,3898215,2021-01-18,
55835,3898216,2021-01-18,
55836,3898217,2021-01-18,BRA_MS1_install
55837,3898218,2021-01-18,
55838,3898219,2021-01-18,
55839,3898220,2021-01-18,BRA_MS1_install
55840,3898221,2021-01-18,
55841,3898222,2021-01-18,
55842,3898223,2021-01-18,BRA_MS1_install
55843,3898224,2021-01-18,
55844,3898225,2021-01-18,
55845,3898226,2021-01-18,
55846,3898227,2021-01-18,UKR_MS1_install
55847,3898228,2021-01-18,
55848,3898229,2021-01-18,RUS_MS1_install
55849,3898230,2021-01-18,RUS_MS1_install
55850,3898231,2021-01-18,
55851,3898232,2021-01-18,
55852,3898233,2021-01-18,
55853,3898234,2021-01-18,
55854,3898235,2021-01-18,BRA_MS1_install
55855,3898236,2021-01-18,
55856,3898237,2021-01-18,
55857,3898238,2021-01-18,
55858,3898239,2021-01-18,
55859,3898240,2021-01-18,
55860,3898241,2021-01-18,PR_youtube_bloger
55861,3898242,2021-01-18,
55862,3898243,2021-01-18,
55863,3898244,2021-01-18,RUS_MS1_purchase
55864,3898245,2021-01-18,BRA_MS1_install
55865,3898246,2021-01-18,BRA_MS1_install
55866,3898247,2021-01-18,PR_youtube_bloger
55867,3898248,2021-01-18,RUS_MS1_install
55868,3898249,2021-01-18,RUS_MS1_install
55869,3898250,2021-01-18,BRA_MS1_install
55870,3898251,2021-01-18,BRA_MS1_install
55871,3898252,2021-01-18,
55872,3898253,2021-01-18,RUS_MS1_install
55873,3898254,2021-01-18,
55874,3898255,2021-01-18,
55875,3898256,2021-01-18,
55876,3898257,2021-01-18,
55877,3898258,2021-01-18,
55878,3898259,2021-01-18,
55879,3898260,2021-01-18,
55880,3898261,2021-01-18,
55881,3898262,2021-01-18,
55882,3898263,2021-01-18,
55883,3898264,2021-01-18,
55884,3898265,2021-01-18,BRA_MS1_install
55885,3898266,2021-01-18,
55886,3898267,2021-01-18,
55887,3898268,2021-01-18,
55888,3898269,2021-01-18,
55889,3898270,2021-01-18,RUS_MS1_install
55890,3898271,2021-01-18,
55891,3898272,2021-01-18,
55892,3898273,2021-01-18,
55893,3898274,2021-01-18,
55894,3898275,2021-01-18,
55895,3898276,2021-01-18,
55896,3898277,2021-01-18,
55897,3898278,2021-01-18,
55898,3898279,2021-01-18,BRA_MS1_install
55899,3898280,2021-01-18,
55900,3898281,2021-01-18,BRA_MS1_install
55901,3898282,2021-01-18,
55902,3898283,2021-01-18,
55903,3898284,2021-01-18,BRA_MS1_purchase
55904,3898285,2021-01-18,
55905,3898286,2021-01-18,RUS_MS1_install
55906,3898287,2021-01-18,
55907,3898288,2021-01-18,RUS_MS1_purchase
55908,3898289,2021-01-18,
55909,3898290,2021-01-18,
55910,3898291,2021-01-18,
55911,3898292,2021-01-18,UKR_MS1_install
55912,3898293,2021-01-18,
55913,3898294,2021-01-18,RUS_MS1_purchase
55914,3898295,2021-01-18,
55915,3898296,2021-01-18,
55916,3898297,2021-01-18,BRA_MS1_install
55917,3898298,2021-01-18,
55918,3898299,2021-01-18,UKR_MS1_install
55919,3898300,2021-01-18,BRA_MS1_install
55920,3898301,2021-01-18,RUS_MS1_install
55921,3898302,2021-01-18,
55922,3898303,2021-01-18,ENG_MS2_install
55923,3898304,2021-01-18,
55924,3898305,2021-01-18,
55925,3898306,2021-01-18,
55926,3898307,2021-01-18,
55927,3898308,2021-01-18,BRA_MS1_install
55928,3898309,2021-01-18,BRA_MS1_install
55929,3898310,2021-01-18,RUS_MS1_install
55930,3898311,2021-01-18,
55931,3898312,2021-01-18,
55932,3898313,2021-01-18,
55933,3898314,2021-01-18,
55934,3898315,2021-01-18,
55935,3898316,2021-01-18,BRA_MS1_install
55936,3898317,2021-01-18,RUS_MS1_install
55937,3898318,2021-01-18,
55938,3898319,2021-01-18,PR_youtube_bloger
55939,3898320,2021-01-18,BRA_MS1_install
55940,3898321,2021-01-18,
55941,3898322,2021-01-18,
55942,3898323,2021-01-18,
55943,3898324,2021-01-18,UKR_MS1_install
55944,3898325,2021-01-18,
55945,3898326,2021-01-18,
55946,3898327,2021-01-18,
55947,3898328,2021-01-18,
55948,3898329,2021-01-18,
55949,3898330,2021-01-18,RUS_MS1_install
55950,3898331,2021-01-18,RUS_MS1_install
55951,3898332,2021-01-18,UKR_MS1_install
55952,3898333,2021-01-18,
55953,3898334,2021-01-18,BRA_MS1_install
55954,3898335,2021-01-18,
55955,3898336,2021-01-18,ENG_MS2_install
55956,3898337,2021-01-18,BRA_MS1_install
55957,3898338,2021-01-18,
55958,3898339,2021-01-18,BRA_MS1_install
55959,3898340,2021-01-18,BRA_MS1_install
55960,3898341,2021-01-18,
55961,3898342,2021-01-18,BRA_MS1_install
55962,3898343,2021-01-18,BRA_MS1_install
55963,3898344,2021-01-18,BRA_MS1_install
55964,3898345,2021-01-18,
55965,3898346,2021-01-18,
55966,3898347,2021-01-18,
55967,3898348,2021-01-18,BRA_MS1_install
55968,3898349,2021-01-18,
55969,3898350,2021-01-18,
55970,3898351,2021-01-18,
55971,3898352,2021-01-18,
55972,3898353,2021-01-18,
55973,3898354,2021-01-18,
55974,3898355,2021-01-18,
55975,3898356,2021-01-18,UKR_MS1_install
55976,3898357,2021-01-18,
55977,3898358,2021-01-18,
55978,3898359,2021-01-18,
55979,3898360,2021-01-18,
55980,3898361,2021-01-18,
55981,3898362,2021-01-18,
55982,3898363,2021-01-18,RUS_MS1_purchase
55983,3898364,2021-01-18,
55984,3898365,2021-01-18,RUS_MS1_purchase
55985,3898366,2021-01-18,
55986,3898367,2021-01-18,
55987,3898368,2021-01-18,
55988,3898369,2021-01-18,
55989,3898370,2021-01-18,
55990,3898371,2021-01-18,
55991,3898372,2021-01-18,
55992,3898373,2021-01-18,BRA_MS1_install
55993,3898374,2021-01-18,
55994,3898375,2021-01-18,
55995,3898376,2021-01-18,
55996,3898377,2021-01-18,
55997,3898378,2021-01-18,
55998,3898379,2021-01-18,
55999,3898380,2021-01-18,
56000,3898381,2021-01-18,
56001,3898382,2021-01-18,
56002,3898383,2021-01-18,
56003,3898384,2021-01-18,
56004,3898385,2021-01-18,BRA_MS1_install
56005,3898386,2021-01-18,BRA_MS1_install
56006,3898387,2021-01-18,
56007,3898388,2021-01-18,
56008,3898389,2021-01-18,
56009,3898390,2021-01-18,
56010,3898391,2021-01-18,
56011,3898392,2021-01-18,RUS_MS1_purchase
56012,3898393,2021-01-18,
56013,3898394,2021-01-18,
56014,3898395,2021-01-18,
56015,3898396,2021-01-18,
56016,3898397,2021-01-18,
56017,3898398,2021-01-18,
56018,3898399,2021-01-18,
56019,3898400,2021-01-18,
56020,3898401,2021-01-18,
56021,3898402,2021-01-18,
56022,3898403,2021-01-18,
56023,3898404,2021-01-18,
56024,3898405,2021-01-18,
56025,3898406,2021-01-18,
56026,3898407,2021-01-18,
56027,3898408,2021-01-18,BRA_MS1_install
56028,3898409,2021-01-18,BRA_MS1_install
56029,3898410,2021-01-18,
56030,3898411,2021-01-18,
56031,3898412,2021-01-18,BRA_MS1_install
56032,3898413,2021-01-18,
56033,3898414,2021-01-18,
56034,3898415,2021-01-18,
56035,3898416,2021-01-18,
56036,3898417,2021-01-18,
56037,3898418,2021-01-18,
56038,3898419,2021-01-18,BRA_MS1_install
56039,3898420,2021-01-18,BRA_MS1_install
56040,3898421,2021-01-18,
56041,3898422,2021-01-18,BRA_MS1_install
56042,3898423,2021-01-18,BRA_MS1_install
56043,3898424,2021-01-18,
56044,3898425,2021-01-18,RUS_MS1_purchase
56045,3898426,2021-01-18,
56046,3898427,2021-01-18,
56047,3898428,2021-01-18,
56048,3898429,2021-01-18,
56049,3898430,2021-01-18,UKR_MS1_install
56050,3898431,2021-01-18,UKR_MS1_purchase
56051,3898432,2021-01-18,
56052,3898433,2021-01-18,
56053,3898434,2021-01-18,
56054,3898435,2021-01-18,
56055,3898436,2021-01-18,UKR_MS1_purchase
56056,3898437,2021-01-18,
56057,3898438,2021-01-18,BRA_MS1_install
56058,3898439,2021-01-18,
56059,3898440,2021-01-18,
56060,3898441,2021-01-18,BRA_MS1_install
56061,3898442,2021-01-18,
56062,3898443,2021-01-18,BRA_MS1_install
56063,3898444,2021-01-18,
